season,competition,phase,round,match_id,match_date_utc,match_date_local,home_team,away_team,home_score,away_score,result,source_url
2007-2008,Liga FUTVE,Apertura,Jornada 3,MwOSS5If,2007-08-19T20:30:00+00:00,2007-08-19T16:30:00-04:00,Caracas,U. A. Maracaibo,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 3,KOtWRPX0,2007-08-19T20:30:00+00:00,2007-08-19T16:30:00-04:00,Dep. Anzoátegui,Estudiantes M.,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 3,4EJqZ7uR,2007-08-19T20:30:00+00:00,2007-08-19T16:30:00-04:00,Dep. Táchira,Monagas,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 3,SGOOTo3l,2007-08-19T20:30:00+00:00,2007-08-19T16:30:00-04:00,El Vigía,Portuguesa,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 3,p81CURmr,2007-08-19T20:30:00+00:00,2007-08-19T16:30:00-04:00,Lara,Carabobo,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 3,tbemfUPf,2007-08-19T20:30:00+00:00,2007-08-19T16:30:00-04:00,Mineros,Union Lara,3,3,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 3,2mWzRqm7,2007-08-20T20:30:00+00:00,2007-08-20T16:30:00-04:00,Aragua,Estrella Roja,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 4,tvVvQ32D,2007-08-25T20:30:00+00:00,2007-08-25T16:30:00-04:00,Carabobo,Trujillanos,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 4,YBnVlmuE,2007-08-25T20:30:00+00:00,2007-08-25T16:30:00-04:00,Zamora,Caracas,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 4,f1aiglu1,2007-08-26T20:30:00+00:00,2007-08-26T16:30:00-04:00,Dep. Anzoátegui,Lara,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 4,8IlMtPnf,2007-08-26T20:30:00+00:00,2007-08-26T16:30:00-04:00,Estudiantes M.,Llaneros,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 4,WnS5roIs,2007-08-26T20:30:00+00:00,2007-08-26T16:30:00-04:00,Miranda,Dep. Táchira,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 4,fRzvmR9Q,2007-08-26T20:30:00+00:00,2007-08-26T16:30:00-04:00,Monagas,El Vigía,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 4,C2oZm7fK,2007-08-26T20:30:00+00:00,2007-08-26T16:30:00-04:00,Portuguesa,Estrella Roja,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 4,Q9R9s5Xm,2007-08-26T20:30:00+00:00,2007-08-26T16:30:00-04:00,Union Lara,Aragua,6,4,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 4,lU5Juq20,2007-08-27T20:30:00+00:00,2007-08-27T16:30:00-04:00,U. A. Maracaibo,Mineros,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 5,SK4Nv3H6,2007-09-01T20:30:00+00:00,2007-09-01T16:30:00-04:00,Trujillanos,Lara,4,3,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 5,Cj1hd4ns,2007-09-02T20:30:00+00:00,2007-09-02T16:30:00-04:00,Caracas,Estudiantes M.,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 5,Ms4RwNWC,2007-09-02T20:30:00+00:00,2007-09-02T16:30:00-04:00,Dep. Táchira,Carabobo,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 5,zo8VxsnJ,2007-09-02T20:30:00+00:00,2007-09-02T16:30:00-04:00,El Vigía,Miranda,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 5,t8AM1QOJ,2007-09-02T20:30:00+00:00,2007-09-02T16:30:00-04:00,Estrella Roja,Monagas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 5,Kb9Q0pvQ,2007-09-02T20:30:00+00:00,2007-09-02T16:30:00-04:00,Llaneros,Dep. Anzoátegui,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 5,js0deO1m,2007-09-02T20:30:00+00:00,2007-09-02T16:30:00-04:00,Mineros,Zamora,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 5,xQldh8f7,2007-09-02T20:30:00+00:00,2007-09-02T16:30:00-04:00,Union Lara,Portuguesa,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 5,Y5k1frHg,2007-09-03T20:30:00+00:00,2007-09-03T16:30:00-04:00,Aragua,U. A. Maracaibo,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 6,ELp0h2Wa,2007-09-15T20:30:00+00:00,2007-09-15T16:30:00-04:00,Llaneros,Trujillanos,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 6,xrtZ8NGt,2007-09-16T20:30:00+00:00,2007-09-16T16:30:00-04:00,Carabobo,El Vigía,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 6,K6Vw8sWn,2007-09-16T20:30:00+00:00,2007-09-16T16:30:00-04:00,Dep. Anzoátegui,Caracas,2,3,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 6,4AwDk0GI,2007-09-16T20:30:00+00:00,2007-09-16T16:30:00-04:00,Estudiantes M.,Mineros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 6,8rp4iMo6,2007-09-16T20:30:00+00:00,2007-09-16T16:30:00-04:00,Lara,Dep. Táchira,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 6,0Ml7D38P,2007-09-16T20:30:00+00:00,2007-09-16T16:30:00-04:00,Miranda,Estrella Roja,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 6,r1xHlKVO,2007-09-16T20:30:00+00:00,2007-09-16T16:30:00-04:00,Monagas,Portuguesa,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 6,nZr8jt1C,2007-09-16T20:30:00+00:00,2007-09-16T16:30:00-04:00,Zamora,Aragua,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 6,GGm0iS9D,2007-09-17T20:30:00+00:00,2007-09-17T16:30:00-04:00,U. A. Maracaibo,Union Lara,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 7,W8a63JpI,2007-09-23T20:30:00+00:00,2007-09-23T16:30:00-04:00,Caracas,Llaneros,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 7,bcUs71og,2007-09-23T20:30:00+00:00,2007-09-23T16:30:00-04:00,Dep. Táchira,Trujillanos,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 7,hYro6L0a,2007-09-23T20:30:00+00:00,2007-09-23T16:30:00-04:00,El Vigía,Lara,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 7,zs6c5uG5,2007-09-23T20:30:00+00:00,2007-09-23T16:30:00-04:00,Estrella Roja,Carabobo,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 7,O4NZoiFp,2007-09-23T20:30:00+00:00,2007-09-23T16:30:00-04:00,Mineros,Dep. Anzoátegui,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 7,I5e24aVB,2007-09-23T20:30:00+00:00,2007-09-23T16:30:00-04:00,Portuguesa,Miranda,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 7,8l5jGBnE,2007-09-23T20:30:00+00:00,2007-09-23T16:30:00-04:00,Union Lara,Zamora,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 7,2eMwoBUj,2007-09-24T20:30:00+00:00,2007-09-24T16:30:00-04:00,Aragua,Estudiantes M.,5,2,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 7,rVTU9f7i,2007-09-24T20:30:00+00:00,2007-09-24T16:30:00-04:00,U. A. Maracaibo,Monagas,3,3,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 8,SIVt7hiA,2007-09-30T20:30:00+00:00,2007-09-30T16:30:00-04:00,Carabobo,Portuguesa,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 8,OYYTaAqp,2007-09-30T20:30:00+00:00,2007-09-30T16:30:00-04:00,Dep. Anzoátegui,Aragua,5,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 8,hjrb5WLM,2007-09-30T20:30:00+00:00,2007-09-30T16:30:00-04:00,Dep. Táchira,Caracas,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 8,nu4fFV1K,2007-09-30T20:30:00+00:00,2007-09-30T16:30:00-04:00,Estudiantes M.,Union Lara,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 8,AsLo6C6G,2007-09-30T20:30:00+00:00,2007-09-30T16:30:00-04:00,Lara,Estrella Roja,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 8,MLSY8EMc,2007-09-30T20:30:00+00:00,2007-09-30T16:30:00-04:00,Llaneros,Mineros,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 8,GrSx8Yy4,2007-09-30T20:30:00+00:00,2007-09-30T16:30:00-04:00,Miranda,Monagas,2,3,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 8,MPn24jyT,2007-09-30T20:30:00+00:00,2007-09-30T16:30:00-04:00,Zamora,U. A. Maracaibo,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 8,6cOYbUbj,2007-10-01T20:30:00+00:00,2007-10-01T16:30:00-04:00,Trujillanos,El Vigía,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 9,xMvTMXjc,2007-10-07T20:30:00+00:00,2007-10-07T16:30:00-04:00,El Vigía,Dep. Táchira,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 9,GCwXLi63,2007-10-07T20:30:00+00:00,2007-10-07T16:30:00-04:00,Estrella Roja,Trujillanos,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 9,UygxJkjM,2007-10-07T20:30:00+00:00,2007-10-07T16:30:00-04:00,Mineros,Caracas,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 9,zFgYJVzG,2007-10-07T20:30:00+00:00,2007-10-07T16:30:00-04:00,Miranda,Zamora,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 9,dOfUKBL9,2007-10-07T20:30:00+00:00,2007-10-07T16:30:00-04:00,Monagas,Carabobo,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 9,U3gaEkHQ,2007-10-07T20:30:00+00:00,2007-10-07T16:30:00-04:00,Portuguesa,Lara,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 9,K0SxblEd,2007-10-07T20:30:00+00:00,2007-10-07T16:30:00-04:00,Union Lara,Dep. Anzoátegui,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 9,hvbHDTDq,2007-10-08T20:30:00+00:00,2007-10-08T16:30:00-04:00,Aragua,Llaneros,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 9,ncLlI95S,2007-10-08T20:30:00+00:00,2007-10-08T16:30:00-04:00,U. A. Maracaibo,Estudiantes M.,4,2,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 10,WUdLCmTk,2007-10-20T20:30:00+00:00,2007-10-20T16:30:00-04:00,Llaneros,Dep. Táchira,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 10,nokIJJ12,2007-10-21T20:30:00+00:00,2007-10-21T16:30:00-04:00,Caracas,El Vigía,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 10,4dpR99Ps,2007-10-21T20:30:00+00:00,2007-10-21T16:30:00-04:00,Estudiantes M.,Lara,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 10,041PB7rd,2007-10-21T20:30:00+00:00,2007-10-21T16:30:00-04:00,Mineros,Estrella Roja,6,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 10,ve0TARc2,2007-10-21T20:30:00+00:00,2007-10-21T16:30:00-04:00,Union Lara,Monagas,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 10,pW7LIwH8,2007-10-21T20:30:00+00:00,2007-10-21T16:30:00-04:00,Zamora,Carabobo,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 10,Iq6TGHoL,2007-10-22T20:30:00+00:00,2007-10-22T16:30:00-04:00,Aragua,Portuguesa,2,3,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 10,zL0YFy1R,2007-10-22T20:30:00+00:00,2007-10-22T16:30:00-04:00,Dep. Anzoátegui,Trujillanos,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 10,vg7PHcWE,2007-10-22T20:30:00+00:00,2007-10-22T16:30:00-04:00,U. A. Maracaibo,Miranda,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 11,tnB8Be9r,2007-10-27T20:30:00+00:00,2007-10-27T16:30:00-04:00,Miranda,Union Lara,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 11,6Dr2Vdo8,2007-10-28T21:30:00+00:00,2007-10-28T17:30:00-04:00,Dep. Táchira,Dep. Anzoátegui,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 11,AR2P7D87,2007-10-28T21:30:00+00:00,2007-10-28T17:30:00-04:00,El Vigía,Llaneros,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 11,z9ACAFOl,2007-10-28T21:30:00+00:00,2007-10-28T17:30:00-04:00,Estrella Roja,Caracas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 11,bJqV8Tvl,2007-10-28T21:30:00+00:00,2007-10-28T17:30:00-04:00,Lara,Zamora,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 11,Wz4L8gg1,2007-10-28T21:30:00+00:00,2007-10-28T17:30:00-04:00,Monagas,Aragua,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 11,lCEG9Zwe,2007-10-28T21:30:00+00:00,2007-10-28T17:30:00-04:00,Portuguesa,Mineros,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 11,p4s6UG0E,2007-10-28T21:30:00+00:00,2007-10-28T17:30:00-04:00,Trujillanos,Estudiantes M.,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 11,SSWATzGK,2007-10-31T21:30:00+00:00,2007-10-31T17:30:00-04:00,Portuguesa,Dep. Táchira,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 12,tWzFSfVQ,2007-11-03T21:30:00+00:00,2007-11-03T17:30:00-04:00,Llaneros,Estrella Roja,5,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 12,tKpgNYhl,2007-11-04T20:00:00+00:00,2007-11-04T16:00:00-04:00,Mineros,Monagas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 12,l6q1rzVD,2007-11-04T21:30:00+00:00,2007-11-04T17:30:00-04:00,Aragua,Miranda,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 12,bBNtOEwr,2007-11-04T21:30:00+00:00,2007-11-04T17:30:00-04:00,Caracas,Portuguesa,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 12,rqsAJjhD,2007-11-04T21:30:00+00:00,2007-11-04T17:30:00-04:00,Dep. Anzoátegui,El Vigía,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 12,W8w6KWx7,2007-11-04T21:30:00+00:00,2007-11-04T17:30:00-04:00,Estudiantes M.,Dep. Táchira,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 12,tS6s8mff,2007-11-04T21:30:00+00:00,2007-11-04T17:30:00-04:00,U. A. Maracaibo,Lara,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 12,beubMh8f,2007-11-04T21:30:00+00:00,2007-11-04T17:30:00-04:00,Union Lara,Carabobo,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 12,xnv2LCN0,2007-11-04T21:30:00+00:00,2007-11-04T17:30:00-04:00,Zamora,Trujillanos,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 13,YuSgNPb5,2007-11-11T21:30:00+00:00,2007-11-11T17:30:00-04:00,Carabobo,Aragua,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 13,YFdbKNrO,2007-11-11T21:30:00+00:00,2007-11-11T17:30:00-04:00,Dep. Táchira,Zamora,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 13,GKasO5qa,2007-11-11T21:30:00+00:00,2007-11-11T17:30:00-04:00,El Vigía,Estudiantes M.,2,3,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 13,QV6UQ7at,2007-11-11T21:30:00+00:00,2007-11-11T17:30:00-04:00,Estrella Roja,Dep. Anzoátegui,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
2007-2008,Liga FUTVE,Apertura,Jornada 13,S2RcMqEB,2007-11-11T21:30:00+00:00,2007-11-11T17:30:00-04:00,Lara,Union Lara,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2007-2008/resultados/
