season,competition,phase,round,match_id,match_date_utc,match_date_local,home_team,away_team,home_score,away_score,result,source_url
2018,Liga FUTVE,Apertura,Jornada 1,hIP6s6f1,2018-01-27T19:00:00+00:00,2018-01-27T15:00:00-04:00,Lara,Atl. Venezuela,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 1,OfqQn1Wt,2018-01-27T19:30:00+00:00,2018-01-27T15:30:00-04:00,Dep. Anzoátegui,Mineros,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 1,OrL2rnue,2018-01-27T23:00:00+00:00,2018-01-27T19:00:00-04:00,Monagas,Estudiantes Caracas,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 1,hzysqJV5,2018-01-28T15:00:00+00:00,2018-01-28T11:00:00-04:00,Metropolitanos,Puerto Cabello,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 1,W8OAtQ97,2018-01-28T19:00:00+00:00,2018-01-28T15:00:00-04:00,La Guaira,Zamora,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 1,YD2g59n8,2018-01-28T21:00:00+00:00,2018-01-28T17:00:00-04:00,Trujillanos,Caracas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 1,WbLd4T1E,2018-01-28T23:00:00+00:00,2018-01-28T19:00:00-04:00,Portuguesa,Aragua,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 1,KMxZpu1g,2018-01-29T23:00:00+00:00,2018-01-29T19:00:00-04:00,Dep. Táchira,Zulia,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 2,KbEXkoSM,2018-02-02T23:00:00+00:00,2018-02-02T19:00:00-04:00,Mineros,Metropolitanos,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 2,jJQKhmr4,2018-02-03T23:00:00+00:00,2018-02-03T19:00:00-04:00,Zamora,Lara,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 2,IZg8qq5j,2018-02-04T19:30:00+00:00,2018-02-04T15:30:00-04:00,Caracas,Estudiantes M.,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 2,bkDyk5sT,2018-02-04T19:30:00+00:00,2018-02-04T15:30:00-04:00,Puerto Cabello,Portuguesa,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 2,4Wk4pPkp,2018-02-04T21:00:00+00:00,2018-02-04T17:00:00-04:00,Aragua,Trujillanos,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 2,YsGPi7cA,2018-02-04T21:00:00+00:00,2018-02-04T17:00:00-04:00,Atl. Venezuela,Monagas,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 2,xGMGgTSc,2018-02-04T23:00:00+00:00,2018-02-04T19:00:00-04:00,Zulia,La Guaira,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 3,tSsF2OBS,2018-02-09T21:45:00+00:00,2018-02-09T17:45:00-04:00,Portuguesa,Mineros,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 3,WUHjW8lG,2018-02-09T23:00:00+00:00,2018-02-09T19:00:00-04:00,Monagas,Zamora,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 3,6ez35QR9,2018-02-10T21:00:00+00:00,2018-02-10T17:00:00-04:00,Estudiantes Caracas,Caracas,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 3,ryUtbrKq,2018-02-11T15:00:00+00:00,2018-02-11T11:00:00-04:00,Metropolitanos,Dep. Anzoátegui,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 3,0IZ64psG,2018-02-11T20:00:00+00:00,2018-02-11T16:00:00-04:00,Estudiantes M.,Aragua,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 3,ATtf7ncc,2018-02-11T20:00:00+00:00,2018-02-11T16:00:00-04:00,Lara,Zulia,3,3,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 3,Wxrj8Ssi,2018-02-11T23:00:00+00:00,2018-02-11T19:00:00-04:00,Carabobo,Atl. Venezuela,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 3,b3hA34dM,2018-02-12T21:00:00+00:00,2018-02-12T17:00:00-04:00,Trujillanos,Puerto Cabello,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 4,G4GCB1lq,2018-02-16T21:00:00+00:00,2018-02-16T17:00:00-04:00,Aragua,Caracas,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 4,CAYpc2Zk,2018-02-16T23:00:00+00:00,2018-02-16T19:00:00-04:00,Dep. Táchira,Lara,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 4,vNDqI3BF,2018-02-17T19:30:00+00:00,2018-02-17T15:30:00-04:00,Dep. Anzoátegui,Portuguesa,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 4,j1XldMld,2018-02-17T20:00:00+00:00,2018-02-17T16:00:00-04:00,Zulia,Monagas,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 4,bPTpGstS,2018-02-17T23:00:00+00:00,2018-02-17T19:00:00-04:00,Puerto Cabello,Estudiantes M.,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 4,0WEuJqd9,2018-02-18T19:45:00+00:00,2018-02-18T15:45:00-04:00,La Guaira,Metropolitanos,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 4,69FyKPt3,2018-02-18T21:00:00+00:00,2018-02-18T17:00:00-04:00,Atl. Venezuela,Estudiantes Caracas,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 4,h6BXK5Rd,2018-02-18T23:00:00+00:00,2018-02-18T19:00:00-04:00,Zamora,Carabobo,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 5,CW9L9uJe,2018-02-22T23:00:00+00:00,2018-02-22T19:00:00-04:00,Carabobo,Zulia,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 5,pYLfVS3M,2018-02-23T23:00:00+00:00,2018-02-23T19:00:00-04:00,Monagas,Dep. Táchira,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 5,jN8P8aY1,2018-02-24T15:00:00+00:00,2018-02-24T11:00:00-04:00,Atl. Venezuela,Aragua,0,4,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 5,U7KGAL3k,2018-02-24T21:00:00+00:00,2018-02-24T17:00:00-04:00,Estudiantes Caracas,Zamora,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 5,A1IqEfAs,2018-02-24T23:00:00+00:00,2018-02-24T19:00:00-04:00,Portuguesa,Metropolitanos,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 5,0hjGVMuF,2018-02-25T20:00:00+00:00,2018-02-25T16:00:00-04:00,Trujillanos,Dep. Anzoátegui,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 5,IT0BW2Q8,2018-02-25T21:00:00+00:00,2018-02-25T17:00:00-04:00,Estudiantes M.,Mineros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 5,4OHmDEPm,2018-02-25T23:00:00+00:00,2018-02-25T19:00:00-04:00,Lara,La Guaira,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 6,vsA0AC96,2018-02-27T23:00:00+00:00,2018-02-27T19:00:00-04:00,Dep. Táchira,Carabobo,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 6,rFGiCYvf,2018-02-27T23:00:00+00:00,2018-02-27T19:00:00-04:00,Zamora,Atl. Venezuela,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 6,n7D88jvJ,2018-02-28T19:30:00+00:00,2018-02-28T15:30:00-04:00,Dep. Anzoátegui,Estudiantes M.,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 6,S2jeWgWP,2018-02-28T20:00:00+00:00,2018-02-28T16:00:00-04:00,Zulia,Estudiantes Caracas,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 6,Y3949WOC,2018-02-28T23:00:00+00:00,2018-02-28T19:00:00-04:00,Metropolitanos,Trujillanos,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 6,lCiiXZGJ,2018-02-28T23:00:00+00:00,2018-02-28T19:00:00-04:00,Mineros,Caracas,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 6,0jBdBhf0,2018-03-01T23:00:00+00:00,2018-03-01T19:00:00-04:00,Puerto Cabello,Aragua,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 7,6BtVPi9g,2018-03-03T21:00:00+00:00,2018-03-03T17:00:00-04:00,Estudiantes Caracas,Dep. Táchira,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 7,pdhMRDvs,2018-03-03T23:00:00+00:00,2018-03-03T19:00:00-04:00,Carabobo,La Guaira,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 7,hSrsNkgC,2018-03-04T20:00:00+00:00,2018-03-04T16:00:00-04:00,Trujillanos,Portuguesa,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 7,EypwOVw6,2018-03-04T21:00:00+00:00,2018-03-04T17:00:00-04:00,Aragua,Mineros,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 7,OniQQXgm,2018-03-04T21:00:00+00:00,2018-03-04T17:00:00-04:00,Atl. Venezuela,Zulia,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 7,A3wnM98I,2018-03-04T23:00:00+00:00,2018-03-04T19:00:00-04:00,Estudiantes M.,Metropolitanos,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 7,KEpZOBOa,2018-03-06T23:00:00+00:00,2018-03-06T19:00:00-04:00,Monagas,Lara,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 8,lfxjLTNO,2018-03-09T23:00:00+00:00,2018-03-09T19:00:00-04:00,Lara,Carabobo,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 8,lfbLz9NB,2018-03-10T19:30:00+00:00,2018-03-10T15:30:00-04:00,Dep. Anzoátegui,Aragua,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 8,SvACxVha,2018-03-10T23:00:00+00:00,2018-03-10T19:00:00-04:00,Portuguesa,Estudiantes M.,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 8,6V8Gyk85,2018-03-11T15:00:00+00:00,2018-03-11T11:00:00-04:00,Metropolitanos,Caracas,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 8,2cQXqD0P,2018-03-11T19:45:00+00:00,2018-03-11T15:45:00-04:00,La Guaira,Estudiantes Caracas,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 8,b558wBwg,2018-03-11T20:00:00+00:00,2018-03-11T16:00:00-04:00,Trujillanos,Monagas,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 8,xjHauX8t,2018-03-11T21:00:00+00:00,2018-03-11T17:00:00-04:00,Dep. Táchira,Atl. Venezuela,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 8,KE64viOn,2018-03-11T23:00:00+00:00,2018-03-11T19:00:00-04:00,Zulia,Zamora,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
2018,Liga FUTVE,Apertura,Jornada 8,2c2PZSxI,2018-03-12T23:00:00+00:00,2018-03-12T19:00:00-04:00,Mineros,Puerto Cabello,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2018/resultados/
