season,competition,phase,round,match_id,match_date_utc,match_date_local,home_team,away_team,home_score,away_score,result,source_url
2013-2014,Liga FUTVE,Apertura,Jornada 4,OhEZ50AI,2013-08-31T21:30:00+00:00,2013-08-31T17:30:00-04:00,Trujillanos,La Guaira,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 4,8dOAB4ts,2013-09-01T19:45:00+00:00,2013-09-01T15:45:00-04:00,Tucanes,Zamora,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 4,GSAR7Mu6,2013-09-01T20:00:00+00:00,2013-09-01T16:00:00-04:00,El Vigía,Caracas,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 4,Y3LM82Qa,2013-09-01T20:00:00+00:00,2013-09-01T16:00:00-04:00,Miranda,Yaracuyanos,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 4,2ForGpYP,2013-09-01T20:30:00+00:00,2013-09-01T16:30:00-04:00,Carabobo,Zulia,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 4,UVEV6teC,2013-09-01T20:30:00+00:00,2013-09-01T16:30:00-04:00,Llaneros,Aragua,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 4,2qDw5KPO,2013-09-01T21:30:00+00:00,2013-09-01T17:30:00-04:00,Mineros,Estudiantes M.,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 5,v1dMT32P,2013-09-14T20:00:00+00:00,2013-09-14T16:00:00-04:00,Miranda,Mineros,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 5,zXshOsQn,2013-09-14T22:30:00+00:00,2013-09-14T18:30:00-04:00,Yaracuyanos,Lara,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 5,O6g8KaPB,2013-09-14T23:30:00+00:00,2013-09-14T19:30:00-04:00,Estudiantes M.,Trujillanos,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 5,tArlPNAt,2013-09-15T20:00:00+00:00,2013-09-15T16:00:00-04:00,La Guaira,Llaneros,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 5,YH0eN1ug,2013-09-15T20:30:00+00:00,2013-09-15T16:30:00-04:00,Zulia,Caracas,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 5,fXl4LuA5,2013-09-15T21:30:00+00:00,2013-09-15T17:30:00-04:00,Dep. Anzoátegui,El Vigía,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 5,Gtj0MLfa,2013-09-15T21:30:00+00:00,2013-09-15T17:30:00-04:00,Dep. Táchira,Tucanes,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 5,pMsHIwfO,2013-09-15T22:30:00+00:00,2013-09-15T18:30:00-04:00,Aragua,Carabobo,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 5,2chCJJvI,2013-09-15T22:30:00+00:00,2013-09-15T18:30:00-04:00,Zamora,Atl. Venezuela,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 6,YwxWZvPb,2013-09-21T20:30:00+00:00,2013-09-21T16:30:00-04:00,Lara,Miranda,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 6,zoNQxsut,2013-09-22T19:30:00+00:00,2013-09-22T15:30:00-04:00,Tucanes,Yaracuyanos,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 6,EyMUy1fn,2013-09-22T20:00:00+00:00,2013-09-22T16:00:00-04:00,El Vigía,Zamora,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 6,bPoLHc9U,2013-09-22T20:30:00+00:00,2013-09-22T16:30:00-04:00,Carabobo,La Guaira,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 6,S0yzZbv5,2013-09-22T20:30:00+00:00,2013-09-22T16:30:00-04:00,Caracas,Aragua,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 6,t4uvYIgB,2013-09-22T20:30:00+00:00,2013-09-22T16:30:00-04:00,Llaneros,Estudiantes M.,5,1,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 6,OSUrXx9H,2013-09-22T20:30:00+00:00,2013-09-22T16:30:00-04:00,Trujillanos,Mineros,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 6,0hhCFAwp,2013-09-22T21:45:00+00:00,2013-09-22T17:45:00-04:00,Dep. Anzoátegui,Zulia,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 7,ANZ2xYpc,2013-09-25T20:00:00+00:00,2013-09-25T16:00:00-04:00,Miranda,Tucanes,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 7,jwVNX9aS,2013-09-25T23:30:00+00:00,2013-09-25T19:30:00-04:00,Aragua,Zulia,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 7,URdGEUhj,2013-09-25T23:30:00+00:00,2013-09-25T19:30:00-04:00,La Guaira,Caracas,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 7,8IeKDl8d,2013-09-25T23:30:00+00:00,2013-09-25T19:30:00-04:00,Mineros,Llaneros,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 7,GKxBzCF9,2013-09-26T00:00:00+00:00,2013-09-25T20:00:00-04:00,Dep. Táchira,El Vigía,5,2,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 7,CnWJYkpM,2013-09-26T00:00:00+00:00,2013-09-25T20:00:00-04:00,Lara,Trujillanos,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 7,Mcw7yh03,2013-09-26T00:00:00+00:00,2013-09-25T20:00:00-04:00,Yaracuyanos,Atl. Venezuela,2,3,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 7,fByFZVUF,2013-09-26T00:00:00+00:00,2013-09-25T20:00:00-04:00,Zamora,Dep. Anzoátegui,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 7,8IHkTT7q,2013-09-26T00:30:00+00:00,2013-09-25T20:30:00-04:00,Estudiantes M.,Carabobo,2,3,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 8,StiStmxq,2013-09-28T23:30:00+00:00,2013-09-28T19:30:00-04:00,Aragua,Zamora,2,3,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 8,4pBbR7xd,2013-09-29T19:30:00+00:00,2013-09-29T15:30:00-04:00,Tucanes,Lara,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 8,MLLgSmNk,2013-09-29T20:00:00+00:00,2013-09-29T16:00:00-04:00,Carabobo,Mineros,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 8,ryA2QRi2,2013-09-29T20:00:00+00:00,2013-09-29T16:00:00-04:00,El Vigía,Yaracuyanos,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 8,dhDqkBU2,2013-09-29T20:30:00+00:00,2013-09-29T16:30:00-04:00,Atl. Venezuela,Miranda,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 8,zqCmlVq9,2013-09-29T20:30:00+00:00,2013-09-29T16:30:00-04:00,Caracas,Estudiantes M.,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 8,WA5dn9EL,2013-09-29T20:30:00+00:00,2013-09-29T16:30:00-04:00,Llaneros,Trujillanos,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 8,I71hmkaF,2013-09-29T20:30:00+00:00,2013-09-29T16:30:00-04:00,Zulia,La Guaira,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 8,QX40oTTR,2013-09-29T22:45:00+00:00,2013-09-29T18:45:00-04:00,Dep. Anzoátegui,Dep. Táchira,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 9,KfGyqePQ,2013-10-05T20:30:00+00:00,2013-10-05T16:30:00-04:00,Mineros,Caracas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 9,t4HXqyAK,2013-10-05T22:30:00+00:00,2013-10-05T18:30:00-04:00,Dep. Táchira,Zamora,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 9,Qyg4vFXs,2013-10-05T23:30:00+00:00,2013-10-05T19:30:00-04:00,Estudiantes M.,Zulia,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 9,O8pyuR6e,2013-10-06T20:00:00+00:00,2013-10-06T16:00:00-04:00,Miranda,El Vigía,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 9,IVquvoM1,2013-10-06T20:30:00+00:00,2013-10-06T16:30:00-04:00,La Guaira,Aragua,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 9,YwEPocu8,2013-10-06T20:30:00+00:00,2013-10-06T16:30:00-04:00,Llaneros,Tucanes,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 9,CUCTpHfE,2013-10-06T20:30:00+00:00,2013-10-06T16:30:00-04:00,Trujillanos,Carabobo,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 9,pIoXu7ik,2013-10-06T21:30:00+00:00,2013-10-06T17:30:00-04:00,Lara,Atl. Venezuela,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 9,U5mqw5y8,2013-10-06T22:30:00+00:00,2013-10-06T18:30:00-04:00,Yaracuyanos,Dep. Anzoátegui,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 6,fmwSzL9h,2013-10-16T21:30:00+00:00,2013-10-16T17:30:00-04:00,Atl. Venezuela,Dep. Táchira,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 10,vuc8wZnl,2013-10-20T19:30:00+00:00,2013-10-20T15:30:00-04:00,Tucanes,Carabobo,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 10,Y1dCxg2f,2013-10-20T20:00:00+00:00,2013-10-20T16:00:00-04:00,El Vigía,Zulia,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 10,WfBHZjnD,2013-10-20T20:00:00+00:00,2013-10-20T16:00:00-04:00,Miranda,Trujillanos,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 10,CheGyDH0,2013-10-20T20:30:00+00:00,2013-10-20T16:30:00-04:00,Atl. Venezuela,Caracas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 10,pbaabzPD,2013-10-20T20:30:00+00:00,2013-10-20T16:30:00-04:00,Yaracuyanos,Mineros,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 10,b133cfvK,2013-10-20T21:30:00+00:00,2013-10-20T17:30:00-04:00,Dep. Anzoátegui,Aragua,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 10,h4CDzXW6,2013-10-20T21:30:00+00:00,2013-10-20T17:30:00-04:00,Lara,Llaneros,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 10,tQh8dEgQ,2013-10-20T22:30:00+00:00,2013-10-20T18:30:00-04:00,Dep. Táchira,Estudiantes M.,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 10,rZvzhY1s,2013-10-20T22:30:00+00:00,2013-10-20T18:30:00-04:00,Zamora,La Guaira,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 11,YNXnkWo0,2013-10-26T23:30:00+00:00,2013-10-26T19:30:00-04:00,La Guaira,Dep. Anzoátegui,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 11,C8qvihHm,2013-10-27T20:00:00+00:00,2013-10-27T16:00:00-04:00,Carabobo,Lara,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 11,jarrjCWg,2013-10-27T20:00:00+00:00,2013-10-27T16:00:00-04:00,Caracas,Tucanes,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 11,W8jjlj16,2013-10-27T20:00:00+00:00,2013-10-27T16:00:00-04:00,Zulia,Atl. Venezuela,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 11,QVkfmAGC,2013-10-27T20:30:00+00:00,2013-10-27T16:30:00-04:00,Llaneros,Miranda,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 11,vDd6fRNu,2013-10-27T20:30:00+00:00,2013-10-27T16:30:00-04:00,Mineros,Dep. Táchira,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 11,4MlbnUVI,2013-10-27T20:30:00+00:00,2013-10-27T16:30:00-04:00,Trujillanos,Yaracuyanos,5,2,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 11,CQfEh5hh,2013-10-27T23:30:00+00:00,2013-10-27T19:30:00-04:00,Aragua,El Vigía,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 3,CU8WcoCs,2013-10-30T23:30:00+00:00,2013-10-30T19:30:00-04:00,La Guaira,Mineros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 12,YaoZms7N,2013-11-03T19:30:00+00:00,2013-11-03T15:30:00-04:00,El Vigía,La Guaira,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 12,QTbIiP7b,2013-11-03T19:30:00+00:00,2013-11-03T15:30:00-04:00,Tucanes,Zulia,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 12,f9nVlNiH,2013-11-03T20:00:00+00:00,2013-11-03T16:00:00-04:00,Miranda,Carabobo,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 12,8hlNjqN4,2013-11-03T20:30:00+00:00,2013-11-03T16:30:00-04:00,Atl. Venezuela,Aragua,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 12,GOzvm1MT,2013-11-03T20:30:00+00:00,2013-11-03T16:30:00-04:00,Yaracuyanos,Llaneros,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 12,hpS5rLUp,2013-11-03T21:30:00+00:00,2013-11-03T17:30:00-04:00,Dep. Táchira,Trujillanos,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 12,nqmRk3xB,2013-11-03T21:30:00+00:00,2013-11-03T17:30:00-04:00,Lara,Caracas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 12,pvFi6OMi,2013-11-03T22:30:00+00:00,2013-11-03T18:30:00-04:00,Zamora,Mineros,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 12,6mGm747o,2013-11-04T00:00:00+00:00,2013-11-03T20:00:00-04:00,Dep. Anzoátegui,Estudiantes M.,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 13,t6UVJsii,2013-11-09T23:30:00+00:00,2013-11-09T19:30:00-04:00,Aragua,Tucanes,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 13,v1jmebEj,2013-11-09T23:30:00+00:00,2013-11-09T19:30:00-04:00,Estudiantes M.,El Vigía,3,3,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 13,2F9d5rxb,2013-11-10T20:00:00+00:00,2013-11-10T16:00:00-04:00,Carabobo,Yaracuyanos,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 13,t68042i4,2013-11-10T20:00:00+00:00,2013-11-10T16:00:00-04:00,Caracas,Miranda,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 13,n3B82tMG,2013-11-10T20:00:00+00:00,2013-11-10T16:00:00-04:00,Zulia,Lara,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
2013-2014,Liga FUTVE,Apertura,Jornada 13,zT743M6A,2013-11-10T20:30:00+00:00,2013-11-10T16:30:00-04:00,La Guaira,Atl. Venezuela,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2013-2014/resultados/
