season,competition,phase,round,match_id,match_date_utc,match_date_local,home_team,away_team,home_score,away_score,result,source_url
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 1,UkibGN1m,2023-02-03T21:00:00+00:00,2023-02-03T17:00:00-04:00,Caracas,Carabobo,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 1,CEt3FsHg,2023-02-03T23:30:00+00:00,2023-02-03T19:30:00-04:00,Zamora,Inter de Barinas,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 1,QHp7E1Wa,2023-02-04T21:00:00+00:00,2023-02-04T17:00:00-04:00,Angostura,Mineros,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 1,KG5SLqvQ,2023-02-04T23:30:00+00:00,2023-02-04T19:30:00-04:00,La Guaira,Monagas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 1,vLSubtnJ,2023-02-05T19:00:00+00:00,2023-02-05T15:00:00-04:00,Metropolitanos,Universidad Central,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 1,jahfH3ns,2023-02-05T21:15:00+00:00,2023-02-05T17:15:00-04:00,Dep. Táchira,Estudiantes M.,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 1,tQ6OMPOJ,2023-02-06T00:30:00+00:00,2023-02-05T20:30:00-04:00,Puerto Cabello,Rayo Zuliano,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 2,bVrFCu1C,2023-02-10T21:00:00+00:00,2023-02-10T17:00:00-04:00,Inter de Barinas,Dep. Táchira,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 2,hW0mfXpo,2023-02-11T19:00:00+00:00,2023-02-11T15:00:00-04:00,Universidad Central,La Guaira,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 2,G6wKBaGI,2023-02-11T21:15:00+00:00,2023-02-11T17:15:00-04:00,Portuguesa,Angostura,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 2,4K7YHzwh,2023-02-11T23:30:00+00:00,2023-02-11T19:30:00-04:00,Monagas,Mineros,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 2,6ZlVIGNo,2023-02-12T19:00:00+00:00,2023-02-12T15:00:00-04:00,Estudiantes M.,Puerto Cabello,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 2,KvpBDLo6,2023-02-12T21:15:00+00:00,2023-02-12T17:15:00-04:00,Caracas,Rayo Zuliano,3,3,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 2,vDSdQD0T,2023-02-12T23:30:00+00:00,2023-02-12T19:30:00-04:00,Carabobo,Zamora,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 3,nqcwHfhb,2023-02-17T23:30:00+00:00,2023-02-17T19:30:00-04:00,Puerto Cabello,Universidad Central,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 3,QZesGE74,2023-02-18T19:00:00+00:00,2023-02-18T15:00:00-04:00,La Guaira,Metropolitanos,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 3,GOlfDCiN,2023-02-18T21:15:00+00:00,2023-02-18T17:15:00-04:00,Dep. Táchira,Monagas,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 3,YaakEhxH,2023-02-18T23:30:00+00:00,2023-02-18T19:30:00-04:00,Angostura,Rayo Zuliano,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 3,URhbCW6T,2023-02-19T19:00:00+00:00,2023-02-19T15:00:00-04:00,Caracas,Inter de Barinas,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 3,f90oFYMA,2023-02-19T21:15:00+00:00,2023-02-19T17:15:00-04:00,Mineros,Portuguesa,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 3,pf5PLX8p,2023-02-19T23:30:00+00:00,2023-02-19T19:30:00-04:00,Zamora,Estudiantes M.,1,5,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 4,Qkp5Vg7i,2023-02-24T21:00:00+00:00,2023-02-24T17:00:00-04:00,Inter de Barinas,La Guaira,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 4,C6nHSiiA,2023-02-24T23:30:00+00:00,2023-02-24T19:30:00-04:00,Monagas,Angostura,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 4,QcvU6AUj,2023-02-25T21:00:00+00:00,2023-02-25T17:00:00-04:00,Metropolitanos,Zamora,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 4,fVyMRB6G,2023-02-25T23:30:00+00:00,2023-02-25T19:30:00-04:00,Carabobo,Dep. Táchira,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 4,b3rDTXy4,2023-02-26T18:50:00+00:00,2023-02-26T14:50:00-04:00,Universidad Central,Caracas,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 4,n7uQ7jFp,2023-02-26T21:15:00+00:00,2023-02-26T17:15:00-04:00,Rayo Zuliano,Mineros,4,4,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 4,4tq9UDMc,2023-02-26T23:30:00+00:00,2023-02-26T19:30:00-04:00,Portuguesa,Puerto Cabello,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 5,C68nrXjc,2023-03-03T19:00:00+00:00,2023-03-03T15:00:00-04:00,Caracas,Portuguesa,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 5,44ReL9qp,2023-03-03T21:15:00+00:00,2023-03-03T17:15:00-04:00,Mineros,Universidad Central,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 5,YLzQQVLM,2023-03-03T23:30:00+00:00,2023-03-03T19:30:00-04:00,Puerto Cabello,Metropolitanos,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 5,2euUPkyT,2023-03-04T19:00:00+00:00,2023-03-04T15:00:00-04:00,La Guaira,Estudiantes M.,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 5,jc7jsi63,2023-03-04T21:15:00+00:00,2023-03-04T17:15:00-04:00,Monagas,Inter de Barinas,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 5,b3K4JmEd,2023-03-04T23:30:00+00:00,2023-03-04T19:30:00-04:00,Dep. Táchira,Rayo Zuliano,5,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 5,nTG0KTbj,2023-03-05T21:00:00+00:00,2023-03-05T17:00:00-04:00,Angostura,Carabobo,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 6,tn03vkjM,2023-03-10T23:00:00+00:00,2023-03-10T19:00:00-04:00,Portuguesa,La Guaira,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 6,vNuvYnTk,2023-03-11T19:00:00+00:00,2023-03-11T15:00:00-04:00,Estudiantes M.,Rayo Zuliano,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 6,0WtzZSDq,2023-03-11T21:15:00+00:00,2023-03-11T17:15:00-04:00,Zamora,Mineros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 6,8Y1etBL9,2023-03-11T23:30:00+00:00,2023-03-11T19:30:00-04:00,Metropolitanos,Dep. Táchira,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 6,fk47w95S,2023-03-12T19:00:00+00:00,2023-03-12T15:00:00-04:00,Universidad Central,Monagas,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 6,nP0auVzG,2023-03-12T21:15:00+00:00,2023-03-12T17:15:00-04:00,Inter de Barinas,Angostura,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 6,YcfsX6rd,2023-03-12T23:30:00+00:00,2023-03-12T19:30:00-04:00,Carabobo,Puerto Cabello,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 7,OnNZxcWE,2023-03-17T21:00:00+00:00,2023-03-17T17:00:00-04:00,Mineros,Puerto Cabello,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 7,GMJRvJ12,2023-03-17T23:30:00+00:00,2023-03-17T19:30:00-04:00,Inter de Barinas,Carabobo,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 7,UPNVwwH8,2023-03-18T21:00:00+00:00,2023-03-18T17:00:00-04:00,La Guaira,Zamora,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 7,MN2AWf9r,2023-03-18T23:30:00+00:00,2023-03-18T19:30:00-04:00,Monagas,Estudiantes M.,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 7,2wMwxHoL,2023-03-19T19:00:00+00:00,2023-03-19T15:00:00-04:00,Dep. Táchira,Universidad Central,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 7,ClgoWQc2,2023-03-19T21:15:00+00:00,2023-03-19T17:15:00-04:00,Rayo Zuliano,Portuguesa,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
2023,Liga FUTVE,VENEZUELA: Liga FUTVE,Jornada 7,KEGryy1R,2023-03-19T23:30:00+00:00,2023-03-19T19:30:00-04:00,Caracas,Metropolitanos,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2023/resultados/
