season,competition,phase,round,match_id,match_date_utc,match_date_local,home_team,away_team,home_score,away_score,result,source_url
2008-2009,Liga FUTVE,Apertura,,vafuy3Sr,2008-08-16T22:30:00+00:00,2008-08-16T18:30:00-04:00,Mineros,Dep. Anzoátegui,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,SKnhY0C1,2008-08-16T22:30:00+00:00,2008-08-16T18:30:00-04:00,Monagas,Miranda,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,YLgqzNsk,2008-08-16T22:30:00+00:00,2008-08-16T18:30:00-04:00,Portuguesa,Llaneros,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,pdcmZtce,2008-08-16T22:30:00+00:00,2008-08-16T18:30:00-04:00,Zamora,Dep. Táchira,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,6BodXKR7,2008-08-17T22:30:00+00:00,2008-08-17T18:30:00-04:00,U. A. Maracaibo,Lara,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,S8dtZX2C,2008-08-23T22:30:00+00:00,2008-08-23T18:30:00-04:00,Carabobo,Zamora,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,xz2jeOJE,2008-08-23T22:30:00+00:00,2008-08-23T18:30:00-04:00,Dep. Anzoátegui,Aragua,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,MVepYiII,2008-08-23T22:30:00+00:00,2008-08-23T18:30:00-04:00,Dep. Táchira,El Vigía,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,bq3nd448,2008-08-23T22:30:00+00:00,2008-08-23T18:30:00-04:00,Estrella Roja,Caracas,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,WzKOxG3m,2008-08-23T22:30:00+00:00,2008-08-23T18:30:00-04:00,Estudiantes M.,Portuguesa,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,IXFKwdls,2008-08-23T22:30:00+00:00,2008-08-23T18:30:00-04:00,Llaneros,Lara,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,lIcxzEm6,2008-08-23T22:30:00+00:00,2008-08-23T18:30:00-04:00,Minerven,Monagas,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,86tuyfYa,2008-08-23T22:30:00+00:00,2008-08-23T18:30:00-04:00,Miranda,U. A. Maracaibo,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,QcJSyzJg,2008-08-23T22:30:00+00:00,2008-08-23T18:30:00-04:00,Zulia,Mineros,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,zZalXBXO,2008-08-27T22:30:00+00:00,2008-08-27T18:30:00-04:00,Portuguesa,Dep. Anzoátegui,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,YgsKlD2a,2008-08-28T22:30:00+00:00,2008-08-28T18:30:00-04:00,El Vigía,Carabobo,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,td2udeAP,2008-08-28T22:30:00+00:00,2008-08-28T18:30:00-04:00,Lara,Estudiantes M.,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,CvgBjZXn,2008-08-28T22:30:00+00:00,2008-08-28T18:30:00-04:00,Mineros,Caracas,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,jViFkgmg,2008-08-28T22:30:00+00:00,2008-08-28T18:30:00-04:00,Miranda,Llaneros,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,0KiInXH5,2008-08-28T22:30:00+00:00,2008-08-28T18:30:00-04:00,Monagas,Dep. Táchira,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,r5l7iFIt,2008-08-28T22:30:00+00:00,2008-08-28T18:30:00-04:00,U. A. Maracaibo,Minerven,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,fsiMoiXB,2008-08-30T22:30:00+00:00,2008-08-30T18:30:00-04:00,Zamora,Estrella Roja,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,YXkQpBnI,2008-08-31T22:30:00+00:00,2008-08-31T18:30:00-04:00,Aragua,Zulia,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,hMz40jn5,2008-09-13T22:30:00+00:00,2008-09-13T18:30:00-04:00,Carabobo,Monagas,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,Awqm4Ynt,2008-09-13T22:30:00+00:00,2008-09-13T18:30:00-04:00,Caracas,Aragua,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,j9pVqV1O,2008-09-13T22:30:00+00:00,2008-09-13T18:30:00-04:00,Estrella Roja,El Vigía,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,UaqZrkHU,2008-09-13T22:30:00+00:00,2008-09-13T18:30:00-04:00,Estudiantes M.,Llaneros,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,pdy01WWb,2008-09-13T22:30:00+00:00,2008-09-13T18:30:00-04:00,Minerven,Miranda,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,65xd2CHh,2008-09-13T22:30:00+00:00,2008-09-13T18:30:00-04:00,Zamora,Mineros,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,Otmi3h2n,2008-09-13T22:30:00+00:00,2008-09-13T18:30:00-04:00,Zulia,Portuguesa,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,zVcGaA1B,2008-09-14T22:30:00+00:00,2008-09-14T18:30:00-04:00,Dep. Anzoátegui,Lara,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,IgmLbUGH,2008-09-14T22:30:00+00:00,2008-09-14T18:30:00-04:00,Dep. Táchira,U. A. Maracaibo,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,QJjTd8oU,2008-09-20T22:30:00+00:00,2008-09-20T18:30:00-04:00,El Vigía,Zamora,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,WdiPclWN,2008-09-20T22:30:00+00:00,2008-09-20T18:30:00-04:00,Lara,Zulia,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,AVWq1Kco,2008-09-20T22:30:00+00:00,2008-09-20T18:30:00-04:00,Llaneros,Dep. Anzoátegui,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,lMVm0vDi,2008-09-20T22:30:00+00:00,2008-09-20T18:30:00-04:00,Minerven,Estudiantes M.,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,fJYebIs4,2008-09-20T22:30:00+00:00,2008-09-20T18:30:00-04:00,Miranda,Dep. Táchira,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,rqViabSc,2008-09-20T22:30:00+00:00,2008-09-20T18:30:00-04:00,Monagas,Estrella Roja,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,SSxehSgo,2008-09-20T22:30:00+00:00,2008-09-20T18:30:00-04:00,Portuguesa,Caracas,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,xrO0cxcA,2008-09-21T22:30:00+00:00,2008-09-21T18:30:00-04:00,Aragua,Mineros,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,KjoDddCG,2008-09-21T22:30:00+00:00,2008-09-21T18:30:00-04:00,U. A. Maracaibo,Carabobo,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,AZCrCyC3,2008-09-27T22:30:00+00:00,2008-09-27T18:30:00-04:00,Carabobo,Miranda,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,n1VikE4j,2008-09-27T22:30:00+00:00,2008-09-27T18:30:00-04:00,Caracas,Lara,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,lQBnBeR9,2008-09-27T22:30:00+00:00,2008-09-27T18:30:00-04:00,Dep. Táchira,Minerven,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,lQkHeGRM,2008-09-27T22:30:00+00:00,2008-09-27T18:30:00-04:00,El Vigía,Aragua,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,SGlLfzsT,2008-09-27T22:30:00+00:00,2008-09-27T18:30:00-04:00,Estrella Roja,U. A. Maracaibo,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,4MsrEcsi,2008-09-27T22:30:00+00:00,2008-09-27T18:30:00-04:00,Mineros,Portuguesa,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,rDtnDHdc,2008-09-27T22:30:00+00:00,2008-09-27T18:30:00-04:00,Zamora,Monagas,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,YcRmjfkp,2008-09-27T22:30:00+00:00,2008-09-27T18:30:00-04:00,Zulia,Llaneros,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,rmBjAFtG,2008-09-28T22:30:00+00:00,2008-09-28T18:30:00-04:00,Dep. Anzoátegui,Estudiantes M.,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,SMgqk5A7,2008-10-04T22:30:00+00:00,2008-10-04T18:30:00-04:00,Estudiantes M.,Zulia,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,KdjyiRue,2008-10-04T22:30:00+00:00,2008-10-04T18:30:00-04:00,Lara,Mineros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,lWfujoe1,2008-10-04T22:30:00+00:00,2008-10-04T18:30:00-04:00,Llaneros,Caracas,1,4,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,YqdzElm8,2008-10-04T22:30:00+00:00,2008-10-04T18:30:00-04:00,Monagas,El Vigía,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,bs2ShmBr,2008-10-04T22:30:00+00:00,2008-10-04T18:30:00-04:00,Portuguesa,Aragua,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,t6iXi7Ql,2008-10-05T20:30:00+00:00,2008-10-05T16:30:00-04:00,Minerven,Carabobo,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,vsarCSHK,2008-10-05T22:30:00+00:00,2008-10-05T18:30:00-04:00,Dep. Anzoátegui,Dep. Táchira,2,4,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,IXcnBnXQ,2008-10-05T22:30:00+00:00,2008-10-05T18:30:00-04:00,U. A. Maracaibo,Zamora,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,pKavD82E,2008-10-10T22:30:00+00:00,2008-10-10T18:30:00-04:00,Miranda,Estrella Roja,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,YJeKMsSe,2008-10-18T22:30:00+00:00,2008-10-18T18:30:00-04:00,Estrella Roja,Minerven,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,CAfOL1s2,2008-10-19T19:30:00+00:00,2008-10-19T15:30:00-04:00,El Vigía,U. A. Maracaibo,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,4heqpPlF,2008-10-19T20:00:00+00:00,2008-10-19T16:00:00-04:00,Portuguesa,Monagas,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,6oaSwNRr,2008-10-19T20:30:00+00:00,2008-10-19T16:30:00-04:00,Carabobo,Dep. Táchira,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,WvcynoK2,2008-10-19T20:30:00+00:00,2008-10-19T16:30:00-04:00,Caracas,Estudiantes M.,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,AVeuo5Z8,2008-10-19T20:30:00+00:00,2008-10-19T16:30:00-04:00,Mineros,Llaneros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,Ieamqq4L,2008-10-19T20:30:00+00:00,2008-10-19T16:30:00-04:00,Zamora,Miranda,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,0Klhr3JR,2008-10-19T20:30:00+00:00,2008-10-19T16:30:00-04:00,Zulia,Dep. Anzoátegui,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,KhsjvQUo,2008-10-19T22:30:00+00:00,2008-10-19T18:30:00-04:00,Aragua,Lara,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,ImkKyFug,2008-10-25T22:30:00+00:00,2008-10-25T18:30:00-04:00,Estrella Roja,Mineros,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,EPNgzDPB,2008-10-26T20:30:00+00:00,2008-10-26T16:30:00-04:00,Dep. Táchira,Zulia,5,2,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,xf1wxZfa,2008-10-26T20:30:00+00:00,2008-10-26T16:30:00-04:00,El Vigía,Portuguesa,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,SSRcZWvI,2008-10-26T20:30:00+00:00,2008-10-26T16:30:00-04:00,Minerven,Dep. Anzoátegui,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,K2OkygA5,2008-10-26T20:30:00+00:00,2008-10-26T16:30:00-04:00,Miranda,Estudiantes M.,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,nHvWGOOj,2008-10-26T20:30:00+00:00,2008-10-26T16:30:00-04:00,Zamora,Aragua,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,8QuSH49p,2008-10-26T21:30:00+00:00,2008-10-26T17:30:00-04:00,Monagas,Lara,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,2m3ydcT3,2008-10-27T22:30:00+00:00,2008-10-27T18:30:00-04:00,U. A. Maracaibo,Llaneros,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,MB6VoTv9,2008-11-01T20:30:00+00:00,2008-11-01T16:30:00-04:00,Mineros,Carabobo,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,hroKRbgf,2008-11-01T23:00:00+00:00,2008-11-01T19:00:00-04:00,Dep. Anzoátegui,Miranda,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,jw76OoIk,2008-11-02T20:30:00+00:00,2008-11-02T16:30:00-04:00,Caracas,Dep. Táchira,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,Y1dBN5Xe,2008-11-02T20:30:00+00:00,2008-11-02T16:30:00-04:00,Estudiantes M.,U. A. Maracaibo,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,CheFMPn2,2008-11-02T20:30:00+00:00,2008-11-02T16:30:00-04:00,Lara,El Vigía,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,rL7Rn9P2,2008-11-02T20:30:00+00:00,2008-11-02T16:30:00-04:00,Llaneros,Monagas,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,4zdzomfF,2008-11-02T20:30:00+00:00,2008-11-02T16:30:00-04:00,Portuguesa,Zamora,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,GCO3TKOs,2008-11-02T20:30:00+00:00,2008-11-02T16:30:00-04:00,Zulia,Minerven,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,AZN7Svvl,2008-11-02T22:30:00+00:00,2008-11-02T18:30:00-04:00,Aragua,Estrella Roja,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,2ayGc0ro,2008-11-05T20:30:00+00:00,2008-11-05T16:30:00-04:00,El Vigía,Llaneros,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,U5DdHa4T,2008-11-05T20:30:00+00:00,2008-11-05T16:30:00-04:00,Zamora,Lara,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,d8cXKs54,2008-11-05T22:30:00+00:00,2008-11-05T18:30:00-04:00,Estrella Roja,Portuguesa,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,IHbTLNkb,2008-11-06T00:00:00+00:00,2008-11-05T20:00:00-04:00,Dep. Táchira,Mineros,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,8jPmJLZG,2008-11-06T00:00:00+00:00,2008-11-05T20:00:00-04:00,Minerven,Caracas,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,bBnAL3zh,2008-11-06T00:00:00+00:00,2008-11-05T20:00:00-04:00,Miranda,Zulia,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,jFEhIukN,2008-11-06T00:00:00+00:00,2008-11-05T20:00:00-04:00,Monagas,Estudiantes M.,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,6LZtQtZS,2008-11-09T20:30:00+00:00,2008-11-09T16:30:00-04:00,Aragua,Dep. Táchira,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,8UL8L0sp,2008-11-09T20:30:00+00:00,2008-11-09T16:30:00-04:00,Caracas,Miranda,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,SzYRLKdj,2008-11-09T20:30:00+00:00,2008-11-09T16:30:00-04:00,Dep. Anzoátegui,Monagas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,6RWVKvCd,2008-11-09T20:30:00+00:00,2008-11-09T16:30:00-04:00,Estudiantes M.,El Vigía,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,OnqMqOlc,2008-11-09T20:30:00+00:00,2008-11-09T16:30:00-04:00,Lara,Estrella Roja,3,3,D,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,xjmQrr43,2008-11-09T20:30:00+00:00,2008-11-09T16:30:00-04:00,Llaneros,Zamora,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,KExVs2J9,2008-11-09T20:30:00+00:00,2008-11-09T16:30:00-04:00,Mineros,Minerven,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,b5yZtMYF,2008-11-09T20:30:00+00:00,2008-11-09T16:30:00-04:00,Portuguesa,Carabobo,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,Iqirs81i,2008-11-12T21:30:00+00:00,2008-11-12T17:30:00-04:00,Carabobo,Caracas,2,4,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,dUb1rFV2,2008-11-15T22:30:00+00:00,2008-11-15T18:30:00-04:00,Estrella Roja,Llaneros,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,EaWeYFmR,2008-11-16T20:30:00+00:00,2008-11-16T16:30:00-04:00,Dep. Táchira,Portuguesa,9,2,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,hprmzxJE,2008-11-16T20:30:00+00:00,2008-11-16T16:30:00-04:00,El Vigía,Dep. Anzoátegui,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,pnJqVZer,2008-11-16T20:30:00+00:00,2008-11-16T16:30:00-04:00,Minerven,Aragua,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
2008-2009,Liga FUTVE,Apertura,,z9XiZeYK,2008-11-16T20:30:00+00:00,2008-11-16T16:30:00-04:00,Miranda,Mineros,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2008-2009/resultados/
