season,competition,phase,round,match_id,match_date_utc,match_date_local,home_team,away_team,home_score,away_score,result,source_url
2014-2015,Liga FUTVE,Apertura,Jornada 8,hYssMhbn,2014-09-28T21:30:00+00:00,2014-09-28T17:30:00-04:00,Dep. Táchira,Carabobo,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 8,xQFYFHyD,2014-09-28T21:30:00+00:00,2014-09-28T17:30:00-04:00,Mineros,Estudiantes M.,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 9,0b7KZBSo,2014-10-04T23:30:00+00:00,2014-10-04T19:30:00-04:00,La Guaira,Zamora,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 9,UwayWTRA,2014-10-05T19:30:00+00:00,2014-10-05T15:30:00-04:00,Llaneros,Metropolitanos,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 9,C2SAF8sU,2014-10-05T20:00:00+00:00,2014-10-05T16:00:00-04:00,Carabobo,Zulia,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 9,vk6OYVsh,2014-10-05T20:00:00+00:00,2014-10-05T16:00:00-04:00,Lara,Caracas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 9,Uww6GlSN,2014-10-05T20:30:00+00:00,2014-10-05T16:30:00-04:00,Atl. Venezuela,Portuguesa,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 9,zHaXW9C4,2014-10-05T20:30:00+00:00,2014-10-05T16:30:00-04:00,Estudiantes M.,Aragua,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 9,dQ0TXkcb,2014-10-05T20:30:00+00:00,2014-10-05T16:30:00-04:00,Miranda,Dep. Táchira,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 9,rs3uVmsH,2014-10-05T20:30:00+00:00,2014-10-05T16:30:00-04:00,Trujillanos,Mineros,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 9,neJxBSko,2014-10-05T21:30:00+00:00,2014-10-05T17:30:00-04:00,Dep. Anzoátegui,Tucanes,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 2,04SxXFBB,2014-10-08T23:30:00+00:00,2014-10-08T19:30:00-04:00,Carabobo,Dep. Anzoátegui,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 7,vBJDKuNs,2014-10-11T22:30:00+00:00,2014-10-11T18:30:00-04:00,Miranda,Llaneros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 6,fP28B2pR,2014-10-16T00:00:00+00:00,2014-10-15T20:00:00-04:00,Caracas,Zulia,4,2,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 10,0thJN5Zj,2014-10-18T20:30:00+00:00,2014-10-18T16:30:00-04:00,La Guaira,Carabobo,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 10,4EIaWcwi,2014-10-19T20:00:00+00:00,2014-10-19T16:00:00-04:00,Lara,Miranda,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 10,IHM3VHhc,2014-10-19T20:30:00+00:00,2014-10-19T16:30:00-04:00,Estudiantes M.,Atl. Venezuela,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 10,CvM7Uy83,2014-10-19T20:30:00+00:00,2014-10-19T16:30:00-04:00,Metropolitanos,Portuguesa,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 10,Q5hpU7dN,2014-10-19T20:30:00+00:00,2014-10-19T16:30:00-04:00,Mineros,Dep. Táchira,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 10,86FGSFxG,2014-10-19T20:30:00+00:00,2014-10-19T16:30:00-04:00,Trujillanos,Llaneros,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 10,4dilTRBT,2014-10-19T21:30:00+00:00,2014-10-19T17:30:00-04:00,Aragua,Zulia,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 10,MkgFOoKp,2014-10-19T21:30:00+00:00,2014-10-19T17:30:00-04:00,Caracas,Tucanes,5,1,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 10,jVKBTeN9,2014-10-19T22:30:00+00:00,2014-10-19T18:30:00-04:00,Zamora,Dep. Anzoátegui,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 11,QsnsqyNd,2014-10-26T19:30:00+00:00,2014-10-26T15:30:00-04:00,Llaneros,Estudiantes M.,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 11,nczjsFi9,2014-10-26T19:30:00+00:00,2014-10-26T15:30:00-04:00,Tucanes,Aragua,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 11,00vftZ6F,2014-10-26T19:30:00+00:00,2014-10-26T15:30:00-04:00,Zulia,Mineros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 11,tKDOQg7S,2014-10-26T20:00:00+00:00,2014-10-26T16:00:00-04:00,Carabobo,Zamora,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 11,4Yporex3,2014-10-26T20:00:00+00:00,2014-10-26T16:00:00-04:00,Portuguesa,Trujillanos,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 11,ncEKRZiM,2014-10-26T20:30:00+00:00,2014-10-26T16:30:00-04:00,Atl. Venezuela,Lara,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 11,xShaKipd,2014-10-26T20:30:00+00:00,2014-10-26T16:30:00-04:00,Dep. Táchira,Metropolitanos,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 11,byfeLXUk,2014-10-26T20:30:00+00:00,2014-10-26T16:30:00-04:00,Miranda,La Guaira,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 11,GC4jMDFq,2014-10-26T21:30:00+00:00,2014-10-26T17:30:00-04:00,Dep. Anzoátegui,Caracas,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 4,UskmmS19,2014-10-29T23:30:00+00:00,2014-10-29T19:30:00-04:00,Mineros,Caracas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 3,MHouklXd,2014-10-30T00:00:00+00:00,2014-10-29T20:00:00-04:00,Zamora,Trujillanos,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 12,GYuRYjak,2014-11-01T20:30:00+00:00,2014-11-01T16:30:00-04:00,La Guaira,Atl. Venezuela,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 12,AeuVXAEe,2014-11-02T20:00:00+00:00,2014-11-02T16:00:00-04:00,Lara,Llaneros,4,2,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 12,ObqZWUT1,2014-11-02T20:30:00+00:00,2014-11-02T16:30:00-04:00,Estudiantes M.,Portuguesa,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 12,Q3NHeE62,2014-11-02T20:30:00+00:00,2014-11-02T16:30:00-04:00,Metropolitanos,Zulia,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 12,fNwbugML,2014-11-02T20:30:00+00:00,2014-11-02T16:30:00-04:00,Mineros,Tucanes,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 12,4fMLfYL8,2014-11-02T20:30:00+00:00,2014-11-02T16:30:00-04:00,Trujillanos,Dep. Táchira,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 12,YDx2vDyS,2014-11-02T21:30:00+00:00,2014-11-02T17:30:00-04:00,Aragua,Dep. Anzoátegui,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 12,xrsNZWqq,2014-11-02T21:30:00+00:00,2014-11-02T17:30:00-04:00,Caracas,Carabobo,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 12,YTQPghyF,2014-11-02T22:30:00+00:00,2014-11-02T18:30:00-04:00,Zamora,Miranda,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 13,thkEX1KC,2014-11-09T19:30:00+00:00,2014-11-09T15:30:00-04:00,Llaneros,La Guaira,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 13,Yox0e5CJ,2014-11-09T19:30:00+00:00,2014-11-09T15:30:00-04:00,Tucanes,Metropolitanos,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 13,hIwbypLm,2014-11-09T19:30:00+00:00,2014-11-09T15:30:00-04:00,Zulia,Trujillanos,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 13,nkt4fPRP,2014-11-09T20:00:00+00:00,2014-11-09T16:00:00-04:00,Carabobo,Aragua,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 13,KrlIWLZI,2014-11-09T20:00:00+00:00,2014-11-09T16:00:00-04:00,Portuguesa,Lara,0,4,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 13,AglgxQ5s,2014-11-09T20:30:00+00:00,2014-11-09T16:30:00-04:00,Atl. Venezuela,Zamora,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
2014-2015,Liga FUTVE,Apertura,Jornada 13,pQe5ZNk0,2014-11-09T20:30:00+00:00,2014-11-09T16:30:00-04:00,Miranda,Caracas,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2014-2015/resultados/
