season,competition,phase,round,match_id,match_date_utc,match_date_local,home_team,away_team,home_score,away_score,result,source_url
2016,Liga FUTVE,Apertura,Jornada 2,xjmQQtX1,2016-02-04T23:30:00+00:00,2016-02-04T19:30:00-04:00,Dep. Anzoátegui,Miranda,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 2,UqzClpP8,2016-02-04T23:30:00+00:00,2016-02-04T19:30:00-04:00,Estudiantes M.,Ureña,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 2,jgy8kQ92,2016-02-05T00:00:00+00:00,2016-02-04T20:00:00-04:00,Dep. Táchira,Zamora,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 2,tOgHS22k,2016-02-05T23:30:00+00:00,2016-02-05T19:30:00-04:00,Caracas,Aragua,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 4,xpjPEtwE,2016-02-07T20:30:00+00:00,2016-02-07T16:30:00-04:00,Dep. Táchira,Atl. Venezuela,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 10,fuDpdjq8,2016-02-07T22:30:00+00:00,2016-02-07T18:30:00-04:00,Zamora,Trujillanos,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 3,2gWmtMWl,2016-02-12T23:30:00+00:00,2016-02-12T19:30:00-04:00,Carabobo,Dep. Anzoátegui,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 3,lAYawKG7,2016-02-12T23:30:00+00:00,2016-02-12T19:30:00-04:00,Trujillanos,Dep. Táchira,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 3,tpViutne,2016-02-13T22:30:00+00:00,2016-02-13T18:30:00-04:00,La Guaira,Caracas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 3,z3Efa1wR,2016-02-14T19:30:00+00:00,2016-02-14T15:30:00-04:00,Portuguesa,Aragua,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 3,r9kHor9R,2016-02-14T19:30:00+00:00,2016-02-14T15:30:00-04:00,Ureña,Lara,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 3,AJZev011,2016-02-14T20:00:00+00:00,2016-02-14T16:00:00-04:00,Miranda,JBL Zulia,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 3,2kGn1N8E,2016-02-14T20:00:00+00:00,2016-02-14T16:00:00-04:00,Zulia,Llaneros,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 3,KUtqs2Hr,2016-02-14T20:30:00+00:00,2016-02-14T16:30:00-04:00,Atl. Venezuela,Estudiantes Caracas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 3,dCFj0sOK,2016-02-14T20:30:00+00:00,2016-02-14T16:30:00-04:00,Monagas,Estudiantes M.,4,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 3,jFCr23g8,2016-02-14T22:30:00+00:00,2016-02-14T18:30:00-04:00,Zamora,Mineros,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 4,zLVa8vGs,2016-02-17T19:30:00+00:00,2016-02-17T15:30:00-04:00,JBL Zulia,Carabobo,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 4,lAfVhaGf,2016-02-17T20:00:00+00:00,2016-02-17T16:00:00-04:00,Aragua,La Guaira,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 4,bavYCK7Q,2016-02-17T20:30:00+00:00,2016-02-17T16:30:00-04:00,Llaneros,Zamora,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 4,pxlviwo7,2016-02-17T21:00:00+00:00,2016-02-17T17:00:00-04:00,Lara,Monagas,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 4,2DbZiJV0,2016-02-17T23:30:00+00:00,2016-02-17T19:30:00-04:00,Caracas,Zulia,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 4,OSnrjc0D,2016-02-17T23:30:00+00:00,2016-02-17T19:30:00-04:00,Dep. Anzoátegui,Portuguesa,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 4,GzkTD0hK,2016-02-17T23:30:00+00:00,2016-02-17T19:30:00-04:00,Estudiantes M.,Miranda,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 4,fmeRgu1l,2016-02-17T23:30:00+00:00,2016-02-17T19:30:00-04:00,Mineros,Trujillanos,2,3,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 4,GddNfLor,2016-02-18T20:00:00+00:00,2016-02-18T16:00:00-04:00,Estudiantes Caracas,Ureña,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 5,MyfsLHam,2016-02-20T19:30:00+00:00,2016-02-20T15:30:00-04:00,Portuguesa,La Guaira,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 5,40NG4dF6,2016-02-20T22:30:00+00:00,2016-02-20T18:30:00-04:00,Dep. Anzoátegui,JBL Zulia,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 5,UsV37bVm,2016-02-21T20:00:00+00:00,2016-02-21T16:00:00-04:00,Ureña,Dep. Táchira,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 5,jg3BQwxQ,2016-02-21T20:00:00+00:00,2016-02-21T16:00:00-04:00,Zulia,Aragua,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 5,8YT76Ipf,2016-02-21T20:30:00+00:00,2016-02-21T16:30:00-04:00,Atl. Venezuela,Mineros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 5,bNMK3GUC,2016-02-21T20:30:00+00:00,2016-02-21T16:30:00-04:00,Miranda,Lara,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 5,roewMcps,2016-02-21T20:30:00+00:00,2016-02-21T16:30:00-04:00,Monagas,Estudiantes Caracas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 5,AcQO2zpJ,2016-02-21T20:30:00+00:00,2016-02-21T16:30:00-04:00,Trujillanos,Llaneros,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 5,Q9OC5x00,2016-02-21T21:30:00+00:00,2016-02-21T17:30:00-04:00,Carabobo,Estudiantes M.,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 5,C247RJMJ,2016-02-21T23:30:00+00:00,2016-02-21T19:30:00-04:00,Zamora,Caracas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 6,CQnfIFq6,2016-02-27T19:30:00+00:00,2016-02-27T15:30:00-04:00,Aragua,Zamora,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 6,WS2eGgEI,2016-02-27T21:45:00+00:00,2016-02-27T17:45:00-04:00,Lara,Carabobo,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 6,IN7FLljb,2016-02-28T19:30:00+00:00,2016-02-28T15:30:00-04:00,JBL Zulia,Portuguesa,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 6,zaIAMUzh,2016-02-28T19:30:00+00:00,2016-02-28T15:30:00-04:00,Llaneros,Atl. Venezuela,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 6,MeE6NALo,2016-02-28T20:30:00+00:00,2016-02-28T16:30:00-04:00,Dep. Táchira,Monagas,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 6,40qnKyFg,2016-02-28T20:30:00+00:00,2016-02-28T16:30:00-04:00,Estudiantes Caracas,Miranda,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 6,CIrQeyjI,2016-02-28T20:30:00+00:00,2016-02-28T16:30:00-04:00,Estudiantes M.,Dep. Anzoátegui,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 6,I3mjJeUa,2016-02-28T21:30:00+00:00,2016-02-28T17:30:00-04:00,Mineros,Ureña,4,3,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 6,8hQObRro,2016-02-28T21:45:00+00:00,2016-02-28T17:45:00-04:00,La Guaira,Zulia,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 7,QmBNJSKA,2016-03-02T19:30:00+00:00,2016-03-02T15:30:00-04:00,Atl. Venezuela,Caracas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 7,jkodYRZ3,2016-03-02T19:30:00+00:00,2016-03-02T15:30:00-04:00,JBL Zulia,Estudiantes M.,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 7,Iymlzl5i,2016-03-02T20:30:00+00:00,2016-03-02T16:30:00-04:00,Monagas,Mineros,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 7,4vARInzH,2016-03-02T21:45:00+00:00,2016-03-02T17:45:00-04:00,Carabobo,Estudiantes Caracas,3,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 7,n3aWH6kN,2016-03-02T23:30:00+00:00,2016-03-02T19:30:00-04:00,Dep. Anzoátegui,Lara,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 7,dE6JK854,2016-03-02T23:30:00+00:00,2016-03-02T19:30:00-04:00,Ureña,Llaneros,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 7,tK35B4Sj,2016-03-03T00:00:00+00:00,2016-03-02T20:00:00-04:00,Zamora,La Guaira,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 7,dSohZ7Kc,2016-03-03T19:30:00+00:00,2016-03-03T15:30:00-04:00,Portuguesa,Zulia,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 7,plIZGQ4T,2016-03-03T21:45:00+00:00,2016-03-03T17:45:00-04:00,Miranda,Dep. Táchira,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 8,Q7w9VPJM,2016-03-05T19:30:00+00:00,2016-03-05T15:30:00-04:00,Aragua,Atl. Venezuela,3,3,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 8,I5EqPNdj,2016-03-05T21:45:00+00:00,2016-03-05T17:45:00-04:00,La Guaira,Trujillanos,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 8,O25Zoo43,2016-03-06T19:30:00+00:00,2016-03-06T15:30:00-04:00,Zulia,Zamora,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 8,4hk0XokA,2016-03-06T20:30:00+00:00,2016-03-06T16:30:00-04:00,Estudiantes Caracas,Dep. Anzoátegui,2,3,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 8,4E6gv9Kp,2016-03-06T20:30:00+00:00,2016-03-06T16:30:00-04:00,Estudiantes M.,Portuguesa,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 8,pC6VnRlc,2016-03-06T20:30:00+00:00,2016-03-06T16:30:00-04:00,Llaneros,Monagas,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 8,zsPvQ3sp,2016-03-06T21:30:00+00:00,2016-03-06T17:30:00-04:00,Lara,JBL Zulia,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 8,nHv5W54G,2016-03-06T21:30:00+00:00,2016-03-06T17:30:00-04:00,Mineros,Miranda,6,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 8,W8ImOsCd,2016-03-06T21:45:00+00:00,2016-03-06T17:45:00-04:00,Dep. Táchira,Carabobo,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 8,YXxDUqZS,2016-03-07T00:00:00+00:00,2016-03-06T20:00:00-04:00,Caracas,Ureña,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 6,jHobHZbC,2016-03-09T23:30:00+00:00,2016-03-09T19:30:00-04:00,Caracas,Trujillanos,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 9,Mc7BqDa2,2016-03-12T19:30:00+00:00,2016-03-12T15:30:00-04:00,Portuguesa,Zamora,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 9,W8vJwNBq,2016-03-12T21:45:00+00:00,2016-03-12T17:45:00-04:00,Miranda,Llaneros,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 9,QR1jr33S,2016-03-13T00:00:00+00:00,2016-03-12T20:00:00-04:00,Dep. Anzoátegui,Dep. Táchira,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 9,KUbrpPYF,2016-03-13T19:30:00+00:00,2016-03-13T15:30:00-04:00,Atl. Venezuela,La Guaira,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 9,z1BFrXE8,2016-03-13T19:30:00+00:00,2016-03-13T15:30:00-04:00,JBL Zulia,Estudiantes Caracas,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 9,tv0vo5J9,2016-03-13T20:00:00+00:00,2016-03-13T16:00:00-04:00,Ureña,Aragua,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 9,AawNxsRk,2016-03-13T20:30:00+00:00,2016-03-13T16:30:00-04:00,Estudiantes M.,Lara,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 9,IPtVzLe2,2016-03-13T20:30:00+00:00,2016-03-13T16:30:00-04:00,Monagas,Caracas,0,4,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 9,vZsRy1td,2016-03-13T20:30:00+00:00,2016-03-13T16:30:00-04:00,Trujillanos,Zulia,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 9,EibnqqlM,2016-03-14T00:00:00+00:00,2016-03-13T20:00:00-04:00,Carabobo,Mineros,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 10,UNAJsiUE,2016-03-16T19:30:00+00:00,2016-03-16T15:30:00-04:00,Estudiantes Caracas,Estudiantes M.,3,2,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 10,zytKuVbR,2016-03-16T20:00:00+00:00,2016-03-16T16:00:00-04:00,Aragua,Monagas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 10,YVBleAbE,2016-03-16T20:00:00+00:00,2016-03-16T16:00:00-04:00,Zulia,Atl. Venezuela,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 10,6PJ2X667,2016-03-16T20:30:00+00:00,2016-03-16T16:30:00-04:00,Llaneros,Carabobo,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 10,W6Rkz9Ml,2016-03-16T21:45:00+00:00,2016-03-16T17:45:00-04:00,Lara,Portuguesa,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 10,xpSoyk7r,2016-03-16T23:30:00+00:00,2016-03-16T19:30:00-04:00,Caracas,Miranda,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 10,8E9NtBqL,2016-03-17T00:00:00+00:00,2016-03-16T20:00:00-04:00,Mineros,Dep. Anzoátegui,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 10,pAVgZSye,2016-03-17T22:30:00+00:00,2016-03-17T18:30:00-04:00,La Guaira,Ureña,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 11,Q3TMx2rm,2016-03-19T19:30:00+00:00,2016-03-19T15:30:00-04:00,Atl. Venezuela,Zamora,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 11,6Nldi1ct,2016-03-20T19:30:00+00:00,2016-03-20T15:30:00-04:00,JBL Zulia,Mineros,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 11,fqLwZJsC,2016-03-20T19:30:00+00:00,2016-03-20T15:30:00-04:00,Miranda,Aragua,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 11,4E2UeskP,2016-03-20T19:30:00+00:00,2016-03-20T15:30:00-04:00,Portuguesa,Trujillanos,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 11,ETPIwrTt,2016-03-20T20:00:00+00:00,2016-03-20T16:00:00-04:00,Ureña,Zulia,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 11,29OoXcCO,2016-03-20T20:30:00+00:00,2016-03-20T16:30:00-04:00,Monagas,La Guaira,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 11,GhMZZaS5,2016-03-20T21:30:00+00:00,2016-03-20T17:30:00-04:00,Dep. Anzoátegui,Llaneros,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 11,l6KsYwcI,2016-03-20T21:30:00+00:00,2016-03-20T17:30:00-04:00,Estudiantes M.,Dep. Táchira,1,4,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 11,bHRUztDa,2016-03-20T22:00:00+00:00,2016-03-20T18:00:00-04:00,Lara,Estudiantes Caracas,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 11,KQSQyMcg,2016-03-21T00:00:00+00:00,2016-03-20T20:00:00-04:00,Carabobo,Caracas,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 1,E9wymXm4,2016-03-23T19:30:00+00:00,2016-03-23T15:30:00-04:00,Portuguesa,Caracas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 7,2T41CpDp,2016-03-23T23:30:00+00:00,2016-03-23T19:30:00-04:00,Trujillanos,Aragua,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 10,SYKbYni1,2016-03-24T00:00:00+00:00,2016-03-23T20:00:00-04:00,Dep. Táchira,JBL Zulia,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 2,zPRqoBIG,2016-03-26T20:30:00+00:00,2016-03-26T16:30:00-04:00,Mineros,Zulia,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 13,hhSx4vsn,2016-03-27T19:30:00+00:00,2016-03-27T15:30:00-04:00,Estudiantes Caracas,Dep. Táchira,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 13,zHHs3bdh,2016-03-27T20:00:00+00:00,2016-03-27T16:00:00-04:00,Ureña,Trujillanos,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 12,veZPpHtO,2016-04-01T13:30:00+00:00,2016-04-01T09:30:00-04:00,Trujillanos,Atl. Venezuela,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 12,rTuHnwCB,2016-04-02T00:00:00+00:00,2016-04-01T20:00:00-04:00,Dep. Táchira,Lara,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 12,hvm4kuSh,2016-04-02T19:30:00+00:00,2016-04-02T15:30:00-04:00,Aragua,Carabobo,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 12,l6tDmJd5,2016-04-02T22:30:00+00:00,2016-04-02T18:30:00-04:00,La Guaira,Miranda,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 12,f79Z4KRu,2016-04-03T20:00:00+00:00,2016-04-03T16:00:00-04:00,Zulia,Monagas,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
2016,Liga FUTVE,Apertura,Jornada 12,Eml0jLCn,2016-04-03T20:30:00+00:00,2016-04-03T16:30:00-04:00,Estudiantes Caracas,Portuguesa,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2016/resultados/
