season,competition,phase,round,match_id,match_date_utc,match_date_local,home_team,away_team,home_score,away_score,result,source_url
2017,Liga FUTVE,Apertura,Jornada 1,ATjY2Rvo,2017-01-28T19:00:00+00:00,2017-01-28T15:00:00-04:00,Zulia,Estudiantes M.,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 1,Y1xTO814,2017-01-28T21:00:00+00:00,2017-01-28T17:00:00-04:00,La Guaira,Atl. Socopo,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 1,GQRXNSGA,2017-01-28T21:00:00+00:00,2017-01-28T17:00:00-04:00,Lara,JBL Zulia,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 1,nozHRAHo,2017-01-29T15:00:00+00:00,2017-01-29T11:00:00-04:00,Atl. Venezuela,Metropolitanos,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 1,QyZKQUWi,2017-01-29T19:00:00+00:00,2017-01-29T15:00:00-04:00,Trujillanos,Dep. Anzoátegui,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 1,KbYOPlnb,2017-01-29T21:00:00+00:00,2017-01-29T17:00:00-04:00,Monagas,Caracas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 1,fHQyNnWG,2017-01-29T22:30:00+00:00,2017-01-29T18:30:00-04:00,Zamora,Aragua,3,1,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 2,hWAvszRH,2017-02-03T19:00:00+00:00,2017-02-03T15:00:00-04:00,Portuguesa,Atl. Venezuela,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 2,SODSqxsa,2017-02-03T21:00:00+00:00,2017-02-03T17:00:00-04:00,Dep. Anzoátegui,Zulia,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 2,WdKJobCn,2017-02-04T19:00:00+00:00,2017-02-04T15:00:00-04:00,Atl. Socopo,Dep. Táchira,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 2,EuCzrGBB,2017-02-04T19:00:00+00:00,2017-02-04T15:00:00-04:00,Metropolitanos,Zamora,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 2,zRYmiKlP,2017-02-04T21:00:00+00:00,2017-02-04T17:00:00-04:00,Mineros,Lara,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 2,6FCWrdd5,2017-02-05T15:00:00+00:00,2017-02-05T11:00:00-04:00,Estudiantes M.,Trujillanos,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 2,xzLFnvct,2017-02-05T19:00:00+00:00,2017-02-05T15:00:00-04:00,Aragua,Monagas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 2,p0ONpIRh,2017-02-06T23:00:00+00:00,2017-02-06T19:00:00-04:00,Caracas,La Guaira,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 3,zg97p9X9,2017-02-10T21:00:00+00:00,2017-02-10T17:00:00-04:00,Lara,Metropolitanos,2,0,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 3,OE1Ks7HS,2017-02-10T23:00:00+00:00,2017-02-10T19:00:00-04:00,Zamora,Mineros,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 3,YTO8P7ep,2017-02-11T15:00:00+00:00,2017-02-11T11:00:00-04:00,Aragua,Caracas,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 3,nXSCORAj,2017-02-12T15:00:00+00:00,2017-02-12T11:00:00-04:00,Atl. Venezuela,Dep. Táchira,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 3,vRFbnV2c,2017-02-12T19:00:00+00:00,2017-02-12T15:00:00-04:00,JBL Zulia,Dep. Anzoátegui,0,1,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 3,d2A3okI3,2017-02-12T19:00:00+00:00,2017-02-12T15:00:00-04:00,La Guaira,Estudiantes M.,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 3,tjCFrm2M,2017-02-12T20:00:00+00:00,2017-02-12T16:00:00-04:00,Trujillanos,Atl. Socopo,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 3,UF8BqTnG,2017-02-12T21:15:00+00:00,2017-02-12T17:15:00-04:00,Monagas,Zulia,3,4,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 3,0zHfmBmi,2017-02-13T23:00:00+00:00,2017-02-13T19:00:00-04:00,Carabobo,Portuguesa,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 4,SM2keQoS,2017-02-17T19:00:00+00:00,2017-02-17T15:00:00-04:00,Zulia,Lara,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 4,fchjxouj,2017-02-18T19:00:00+00:00,2017-02-18T15:00:00-04:00,Atl. Socopo,Atl. Venezuela,1,2,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 4,QNmnwRPq,2017-02-18T21:15:00+00:00,2017-02-18T17:15:00-04:00,Mineros,Trujillanos,4,1,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 4,rJYpbS19,2017-02-19T15:00:00+00:00,2017-02-19T11:00:00-04:00,Estudiantes M.,Monagas,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 4,ldZta8n3,2017-02-19T19:00:00+00:00,2017-02-19T15:00:00-04:00,Dep. Táchira,La Guaira,2,2,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 4,lW3od6WL,2017-02-19T19:30:00+00:00,2017-02-19T15:30:00-04:00,Portuguesa,JBL Zulia,0,3,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 4,M9XlcnHF,2017-02-19T20:00:00+00:00,2017-02-19T16:00:00-04:00,Metropolitanos,Aragua,0,2,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 4,zgVx0lXd,2017-02-19T21:15:00+00:00,2017-02-19T17:15:00-04:00,Dep. Anzoátegui,Carabobo,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 4,Ymify5fd,2017-02-20T23:00:00+00:00,2017-02-20T19:00:00-04:00,Caracas,Zamora,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 5,p2kHjpfq,2017-02-23T20:00:00+00:00,2017-02-23T16:00:00-04:00,Aragua,Dep. Anzoátegui,0,0,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 12,6TZw3T1d,2017-02-23T22:00:00+00:00,2017-02-23T18:00:00-04:00,Lara,Zamora,1,0,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 5,KKsUmrv2,2017-02-24T23:00:00+00:00,2017-02-24T19:00:00-04:00,La Guaira,Atl. Venezuela,2,1,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 5,tUrQlOOe,2017-02-25T19:00:00+00:00,2017-02-25T15:00:00-04:00,JBL Zulia,Zulia,1,3,A,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 5,nRZFBoW8,2017-02-25T20:00:00+00:00,2017-02-25T16:00:00-04:00,Metropolitanos,Caracas,1,1,D,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
2017,Liga FUTVE,Apertura,Jornada 5,UkPKA5oF,2017-02-25T20:00:00+00:00,2017-02-25T16:00:00-04:00,Monagas,Mineros,4,3,H,https://ve.soccerway.com/venezuela/liga-futve-2017/resultados/
